year,state,degree_level,fod_label,n_unweighted,pop_w,employed_w,unemployed_w,labor_force_w,employment_rate,lfp_rate,unemployment_rate,field_category,state_fips2,bls_unemployment_rate
2023,LA,Bachelor,Biology,52,1459,1338,21,1359,0.9170664838930774,0.9314599040438657,0.01545253863134658,NaturalSciences,22,0.03716666666666667
2023,LA,Bachelor,Business Management And Administration,53,1328,1182,77,1259,0.8900602409638554,0.9480421686746988,0.06115965051628276,Business/Econ,22,0.03716666666666667
2023,LA,Bachelor,Chemical Engineering,32,529,479,42,521,0.9054820415879017,0.9848771266540642,0.08061420345489444,Engineering,22,0.03716666666666667
2023,LA,Bachelor,Chemistry,3,46,46,0,46,1,1,0,NaturalSciences,22,0.03716666666666667
2023,LA,Bachelor,Civil Engineering,7,158,152,0,152,0.9620253164556962,0.9620253164556962,0,Engineering,22,0.03716666666666667
2023,LA,Bachelor,Clinical Psychology,1,20,20,0,20,1,1,0,SocialSciences,22,0.03716666666666667
2023,LA,Bachelor,Commercial Art And Graphic Design,18,627,545,9,554,0.8692185007974481,0.8835725677830941,0.016245487364620937,Arts/Design,22,0.03716666666666667
2023,LA,Bachelor,Communication Disorders Sciences And Services,9,265,200,11,211,0.7547169811320755,0.7962264150943397,0.052132701421800945,Other,22,0.03716666666666667
2023,LA,Bachelor,Communication Technologies,2,18,18,0,18,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,Communications,22,389,363,12,375,0.9331619537275064,0.9640102827763496,0.032,Other,22,0.03716666666666667
2023,LA,Bachelor,Community And Public Health,3,38,38,0,38,1,1,0,Health,22,0.03716666666666667
2023,LA,Bachelor,Composition And Rhetoric,2,11,11,0,11,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,Computer Administration Management And Security,2,34,21,0,21,0.6176470588235294,0.6176470588235294,0,CS/Math/Stats,22,0.03716666666666667
2023,LA,Bachelor,Computer And Information Systems,11,446,348,60,408,0.7802690582959642,0.9147982062780269,0.14705882352941177,CS/Math/Stats,22,0.03716666666666667
2023,LA,Bachelor,Computer Engineering,6,133,85,0,85,0.6390977443609023,0.6390977443609023,0,CS/Math/Stats,22,0.03716666666666667
2023,LA,Bachelor,Computer Programming And Data Processing,2,23,23,0,23,1,1,0,CS/Math/Stats,22,0.03716666666666667
2023,LA,Bachelor,Computer Science,24,731,583,11,594,0.7975376196990424,0.8125854993160054,0.018518518518518517,CS/Math/Stats,22,0.03716666666666667
2023,LA,Bachelor,Construction Services,8,234,234,0,234,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,Cosmetology Services And Culinary Arts,6,127,121,6,127,0.952755905511811,1,0.047244094488188976,Arts/Design,22,0.03716666666666667
2023,LA,Bachelor,Counseling Psychology,1,14,14,0,14,1,1,0,SocialSciences,22,0.03716666666666667
2023,LA,Bachelor,Criminal Justice And Fire Protection,42,1153,901,40,941,0.7814397224631396,0.8161318300086731,0.04250797024442083,Other,22,0.03716666666666667
2023,LA,Bachelor,Criminology,1,9,9,0,9,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,Drama And Theater Arts,6,86,59,0,59,0.686046511627907,0.686046511627907,0,Arts/Design,22,0.03716666666666667
2023,LA,Bachelor,Early Childhood Education,5,141,141,0,141,1,1,0,Education,22,0.03716666666666667
2023,LA,Bachelor,Ecology,1,14,14,0,14,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,Economics,5,51,51,0,51,1,1,0,Business/Econ,22,0.03716666666666667
2023,LA,Bachelor,Electrical Engineering,14,631,631,0,631,1,1,0,Engineering,22,0.03716666666666667
2023,LA,Bachelor,Elementary Education,26,490,424,0,424,0.8653061224489796,0.8653061224489796,0,Education,22,0.03716666666666667
2023,LA,Bachelor,Engineering Mechanics Physics And Science,3,69,69,0,69,1,1,0,Engineering,22,0.03716666666666667
2023,LA,Bachelor,Engineering Technologies,1,15,15,0,15,1,1,0,Engineering,22,0.03716666666666667
2023,LA,Bachelor,English Language And Literature,29,737,482,39,521,0.6540027137042063,0.7069199457259159,0.07485604606525911,Humanities,22,0.03716666666666667
2023,LA,Bachelor,Environmental Engineering,1,14,14,0,14,1,1,0,Engineering,22,0.03716666666666667
2023,LA,Bachelor,Family And Consumer Sciences,12,395,360,0,360,0.9113924050632911,0.9113924050632911,0,Other,22,0.03716666666666667
2023,LA,Bachelor,Film Video And Photographic Arts,8,341,282,18,300,0.8269794721407625,0.8797653958944281,0.06,Arts/Design,22,0.03716666666666667
2023,LA,Bachelor,Finance,17,415,271,67,338,0.653012048192771,0.8144578313253013,0.19822485207100593,Business/Econ,22,0.03716666666666667
2023,LA,Bachelor,Fine Arts,8,126,101,17,118,0.8015873015873016,0.9365079365079365,0.1440677966101695,Arts/Design,22,0.03716666666666667
2023,LA,Bachelor,Forestry,4,45,45,0,45,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,French German Latin And Other Common Foreign Language Studies,3,22,10,12,22,0.45454545454545453,1,0.5454545454545454,Other,22,0.03716666666666667
2023,LA,Bachelor,General Agriculture,3,42,42,0,42,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,General Business,28,1052,905,43,948,0.8602661596958175,0.9011406844106464,0.04535864978902954,Business/Econ,22,0.03716666666666667
2023,LA,Bachelor,General Education,18,516,472,0,472,0.9147286821705426,0.9147286821705426,0,Education,22,0.03716666666666667
2023,LA,Bachelor,General Engineering,7,307,307,0,307,1,1,0,Engineering,22,0.03716666666666667
2023,LA,Bachelor,General Medical And Health Services,6,83,67,16,83,0.8072289156626506,1,0.1927710843373494,Health,22,0.03716666666666667
2023,LA,Bachelor,General Social Sciences,1,15,15,0,15,1,1,0,SocialSciences,22,0.03716666666666667
2023,LA,Bachelor,Geography,2,38,38,0,38,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,Geology And Earth Science,2,30,30,0,30,1,1,0,NaturalSciences,22,0.03716666666666667
2023,LA,Bachelor,Health And Medical Administrative Services,5,141,141,0,141,1,1,0,Health,22,0.03716666666666667
2023,LA,Bachelor,Health And Medical Preparatory Programs,4,65,50,0,50,0.7692307692307693,0.7692307692307693,0,Health,22,0.03716666666666667
2023,LA,Bachelor,History,26,610,428,39,467,0.7016393442622951,0.7655737704918033,0.0835117773019272,Humanities,22,0.03716666666666667
2023,LA,Bachelor,Hospitality Management,7,130,125,5,130,0.9615384615384616,1,0.038461538461538464,Business/Econ,22,0.03716666666666667
2023,LA,Bachelor,Human Resources And Personnel Management,7,173,153,0,153,0.884393063583815,0.884393063583815,0,Business/Econ,22,0.03716666666666667
2023,LA,Bachelor,Humanities,1,20,20,0,20,1,1,0,Humanities,22,0.03716666666666667
2023,LA,Bachelor,Industrial And Manufacturing Engineering,8,136,129,7,136,0.9485294117647058,1,0.051470588235294115,Engineering,22,0.03716666666666667
2023,LA,Bachelor,Industrial Production Technologies,5,115,115,0,115,1,1,0,Other,22,0.03716666666666667
2023,LA,Bachelor,Information Sciences,4,41,41,0,41,1,1,0,CS/Math/Stats,22,0.03716666666666667
2023,LA,Bachelor,Intercultural And International Studies,3,44,44,0,44,1,1,0,SocialSciences,22,0.03716666666666667
2023,LA,Bachelor,Interdisciplinary Social Sciences,2,38,33,0,33,0.868421052631579,0.868421052631579,0,SocialSciences,22,0.03716666666666667
2023,LA,Bachelor,International Business,1,9,9,0,9,1,1,0,Business/Econ,22,0.03716666666666667
2023,LA,Bachelor,International Relations,2,22,4,0,4,0.18181818181818182,0.18181818181818182,0,SocialSciences,22,0.03716666666666667
